report_id,phase,disclosure_id,material_topic,requirement_id,occurrence_idx,standard_id,a0_status,a0_decision_path,a0_rationale,a0_citations_json,a0_confidence,a0_source,a1_status,a1_decision_path,a1_rationale,a1_citations_json,a1_confidence,a1_source,a2_status,a2_decision_path,a2_rationale,a2_citations_json,a2_confidence,a2_source,v_new_status,v_new_decision_path,v_new_rationale,v_new_citations_json,v_new_confidence,v_new_source,a0_status_resolved,a1_status_resolved,a2_status_resolved,v_new_status_resolved,any_disagree_primary,any_unrecoverable_primary,any_gci_error,disagreement_pattern
OKQ82024,phase5,3-3,Supplier social assessment,e.iv,0,GRI 3,pass,standard,Mentions lessons learned from CSDDD implementation and process refinements.,"[""OKQ82024__c_0065"", ""OKQ82024__c_0133"", ""OKQ82024__c_0063"", ""OKQ82024__c_0131"", ""OKQ82024__c_0130""]",0.0,llm,partial,standard,References to continuous improvement (chunk 0137) and reviews (chunk 0141) suggest lessons learned but do not explicitly link them to policy updates.,"[""OKQ82024__c_0137"", ""OKQ82024__c_0141""]",0.0,llm,pass,standard,"Training, procurement board reviews, and process improvements explicitly described as lessons learned.","[""OKQ82024__c_0063"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131"", ""OKQ82024__c_0133"", ""OKQ82024__c_0134""]",0.0,llm,no_evidence,standard,No mention of lessons learned or integration into policies related to 'Supplier social assessment'.,"[""OKQ82024__c_0133"", ""OKQ82024__c_0061"", ""OKQ82024__c_0122""]",0.0,llm,pass,partial,pass,no_evidence,True,False,False,pass|partial|pass|no_evidence
OKQ82024,phase5,3-3,Supplier social assessment,f,0,GRI 3,partial,standard,Mentions collaboration with suppliers but lacks explicit detail on how stakeholder input directly informed actions or evaluated their effectiveness.,"[""OKQ82024__c_0059"", ""OKQ82024__c_0060"", ""OKQ82024__c_0063"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131""]",0.0,llm,partial,standard,"Evidence mentions stakeholder dialogue (chunk 0059) and supplier assessments (chunk 0133), but lacks explicit links to how these informed actions or evaluated effectiveness.","[""OKQ82024__c_0059"", ""OKQ82024__c_0133""]",0.0,llm,no_evidence,standard,No explicit description of stakeholder engagement informing actions or effectiveness for 'Supplier social assessment'.,"[""OKQ82024__c_0059"", ""OKQ82024__c_0063"", ""OKQ82024__c_0065"", ""OKQ82024__c_0130"", ""OKQ82024__c_0131""]",0.0,llm,no_evidence,standard,No evidence of stakeholder engagement informing actions or effectiveness for 'Supplier social assessment'.,"[""OKQ82024__c_0062"", ""OKQ82024__c_0126"", ""OKQ82024__c_0060"", ""OKQ82024__c_0117"", ""OKQ82024__c_0122""]",0.0,llm,partial,partial,no_evidence,no_evidence,True,False,False,partial|partial|no_evidence|no_evidence
OKQ82024,phase5,3-3,Training and education,c,0,GRI 3,pass,standard,Commitments to leadership programs and employer branding are described as policies.,"[""OKQ82024__c_0077"", ""OKQ82024__c_0082""]",0.0,llm,no_evidence,standard,"No explicit policies/commitments described for 'Training and education'—only actions (e.g., leadership programs).",[],0.0,llm,pass,standard,Explicitly describes leadership programs and commitments to training as policies.,"[""OKQ82024__c_0077"", ""OKQ82024__c_0076""]",0.0,llm,no_evidence,standard,No explicit policies/commitments regarding 'Training and education' are described.,[],0.0,llm,pass,no_evidence,pass,no_evidence,True,False,False,pass|no_evidence|pass|no_evidence
OKQ82024,phase5,3-3,Training and education,d.i,0,GRI 3,pass,standard,Safety measures in leadership training mitigate potential negative impacts.,"[""OKQ82024__c_0078""]",0.0,llm,partial,standard,Mentions 'Safe at Work' training to mitigate safety risks (potential negative impact) but lacks broader impact prevention details.,"[""OKQ82024__c_0078""]",0.0,llm,pass,standard,Describes actions to mitigate safety risks and enhance job satisfaction through training.,"[""OKQ82024__c_0078"", ""OKQ82024__c_0079""]",0.0,llm,partial,standard,Mentions 'Safe at Work module' (chunk 0078) and equal pay survey (chunk 0081) as actions to mitigate potential negative impacts.,"[""OKQ82024__c_0078"", ""OKQ82024__c_0081""]",0.0,llm,pass,partial,pass,partial,True,False,False,pass|partial|pass|partial
OKQ82024,phase5,3-3,Training and education,d.ii,0,GRI 3,no_evidence,standard,No evidence addresses actual negative impacts related to training.,[],0.0,llm,pass,standard,Describes actions to address pay gaps (equal pay survey) and safety remediation (Safe at Work module).,"[""OKQ82024__c_0078"", ""OKQ82024__c_0081""]",0.0,llm,no_evidence,standard,No evidence describes actions to address actual negative impacts related to training and education.,[],0.0,llm,no_evidence,standard,No evidence describes actions to address actual negative impacts related to 'Training and education'.,[],0.0,llm,no_evidence,pass,no_evidence,no_evidence,True,False,False,no_evidence|pass|no_evidence|no_evidence
OKQ82024,phase5,3-3,Training and education,d.iii,0,GRI 3,pass,standard,Youth Ministry and employer branding initiatives manage positive impacts.,"[""OKQ82024__c_0079"", ""OKQ82024__c_0082""]",0.0,llm,pass,standard,"Describes initiatives to enhance engagement, leadership, and job satisfaction (positive impacts).","[""OKQ82024__c_0077"", ""OKQ82024__c_0079""]",0.0,llm,pass,standard,"Describes initiatives to manage positive impacts, such as the Youth Ministry and Employer Branding.","[""OKQ82024__c_0079"", ""OKQ82024__c_0082""]",0.0,llm,partial,standard,Mentions employer branding (chunk 0082) and Youth Ministry (chunk 0079) as initiatives with positive impacts.,"[""OKQ82024__c_0082"", ""OKQ82024__c_0079""]",0.0,llm,pass,pass,pass,partial,True,False,False,pass|pass|pass|partial
OKQ82024,phase5,3-3,Training and education,e.i,0,GRI 3,no_evidence,standard,No explicit description of processes to track training/education effectiveness.,[],0.0,llm,partial,standard,Annual surveys and safety programme feedback are mentioned as processes but not explicitly framed as tracking training/education effectiveness.,"[""OKQ82024__c_0080"", ""OKQ82024__c_0078""]",0.0,llm,no_evidence,standard,No evidence of processes used to track effectiveness of actions related to training/education.,[],0.0,llm,pass,standard,Annual employee survey with mid-year follow-up is a process to track effectiveness.,"[""OKQ82024__c_0080""]",0.0,llm,no_evidence,partial,no_evidence,pass,True,False,False,no_evidence|partial|no_evidence|pass
OKQ82024,phase5,3-3,Training and education,e.iii,0,GRI 3,no_evidence,standard,No explicit evaluation of training/education effectiveness or progress toward goals.,[],0.0,llm,partial,standard,Progress on safety programme lessons is noted but not explicitly tied to training/education outcomes.,"[""OKQ82024__c_0078""]",0.0,llm,no_evidence,standard,No explicit reporting on progress toward goals or effectiveness of training/education actions.,[],0.0,llm,no_evidence,standard,No evaluation of training effectiveness or progress toward goals is mentioned.,[],0.0,llm,no_evidence,partial,no_evidence,no_evidence,True,False,False,no_evidence|partial|no_evidence|no_evidence
OKQ82024,phase5,3-3,Training and education,f,0,GRI 3,no_evidence,standard,No verdict produced.,[],,llm,no_evidence,standard,No verdict produced.,[],,llm,partial,standard,"Evidence mentions stakeholder engagement (surveys, collaborations) but lacks explicit linkage to informing actions or evaluating effectiveness.","[""OKQ82024__c_0080"", ""OKQ82024__c_0081"", ""OKQ82024__c_0082""]",0.0,llm,partial,standard,"Evidence mentions stakeholder engagement (workshops, surveys) informing actions but not effectiveness evaluation.","[""OKQ82024__c_0082""]",0.0,llm,no_evidence,no_evidence,partial,partial,True,False,False,no_evidence|no_evidence|partial|partial
OKQ82024,phase5,3-3,Waste,d.i,0,GRI 3,pass,standard,Actions like intermodal transport and circular solutions are described.,"[""OKQ82024__c_0060"", ""OKQ82024__c_0067""]",0.0,llm,pass,standard,Describes 'Implement circular solutions where possible - Minimise waste' in chunk 0060.,"[""OKQ82024__c_0060""]",0.0,llm,no_evidence,standard,No evidence describes actions to prevent/mitigate waste-related negative impacts. Chunks mention 'minimise waste' but not specific measures.,"[""OKQ82024__c_0060""]",0.0,llm,no_evidence,standard,No evidence of actions to prevent/mitigate potential waste-related negative impacts.,[],0.0,llm,pass,pass,no_evidence,no_evidence,True,False,False,pass|pass|no_evidence|no_evidence
OKQ82024,phase5,3-3,Waste,d.iii,0,GRI 3,pass,standard,Implementation of circular solutions is described as a positive action.,"[""OKQ82024__c_0060""]",0.0,llm,pass,standard,Describes 'Implement circular solutions where possible' as a positive action in chunk 0060.,"[""OKQ82024__c_0060""]",0.0,llm,no_evidence,standard,No evidence describes actions to manage positive waste-related impacts.,[],0.0,llm,pass,standard,Implementation of circular solutions (positive impact) mentioned in chunk 0060.,"[""OKQ82024__c_0060""]",0.0,llm,pass,pass,no_evidence,pass,True,False,False,pass|pass|no_evidence|pass
OKQ82024,phase5,3-3,Waste,e.ii,0,GRI 3,partial,standard,Mentions 'Minimise waste' as a goal but lacks specific targets or indicators.,"[""OKQ82024__c_0060""]",0.0,llm,no_evidence,standard,"No waste-specific goals, targets, or indicators are explicitly reported.","[""OKQ82024__c_0060"", ""OKQ82024__c_0061"", ""OKQ82024__c_0063"", ""OKQ82024__c_0067""]",0.0,llm,no_evidence,standard,"No waste-specific goals, targets, or indicators for evaluating progress are reported.","[""OKQ82024__c_0059"", ""OKQ82024__c_0060"", ""OKQ82024__c_0063"", ""OKQ82024__c_0065"", ""OKQ82024__c_0067""]",0.0,llm,no_evidence,standard,"No goals, targets, or indicators for waste management effectiveness tracking.","[""OKQ82024__c_0060"", ""OKQ82024__c_0061"", ""OKQ82024__c_0063"", ""OKQ82024__c_0064"", ""OKQ82024__c_0067""]",0.0,llm,partial,no_evidence,no_evidence,no_evidence,True,False,False,partial|no_evidence|no_evidence|no_evidence
OKQ82024,phase5,3-3,Water and effluents,a,0,GRI 3,partial,standard,"Evidence describes negative environmental impacts (water consumption, pollution) but lacks explicit discussion of positive impacts on economy, people, or human rights.","[""OKQ82024__c_0072"", ""OKQ82024__c_0069""]",0.7,llm,partial,standard,"Evidence mentions water consumption and pollution (chunks 0072, 0068, 0138) but lacks explicit human rights impacts.","[""OKQ82024__c_0072"", ""OKQ82024__c_0068"", ""OKQ82024__c_0138""]",0.0,llm,no_evidence,standard,"No explicit description of impacts on economy, people, or human rights related to water and effluents.",[],0.0,llm,no_evidence,standard,"No explicit description of actual/potential impacts on economy, environment, people, or human rights for 'Water and effluents'.","[""OKQ82024__c_0072""]",0.0,llm,partial,partial,no_evidence,no_evidence,True,False,False,partial|partial|no_evidence|no_evidence
OKQ82024,phase5,3-3,Water and effluents,d.i,0,GRI 3,pass,standard,"Actions include testing water treatment methods, using probiotics, and promoting car wash facilities to reduce home washing impacts.","[""OKQ82024__c_0072""]",0.9,llm,pass,standard,Actions include water treatment development (chunk 0070) and EHS system (chunk 0139).,"[""OKQ82024__c_0070"", ""OKQ82024__c_0139""]",0.0,llm,partial,standard,"Mentions testing water treatment methods and informing customers about home washing, but lacks detailed mitigation strategies.","[""OKQ82024__c_0072""]",0.0,llm,pass,standard,Mentions actions like 'optimise water use' and 'develop water treatment for car washes' to mitigate potential negative impacts.,"[""OKQ82024__c_0069"", ""OKQ82024__c_0070""]",0.0,llm,pass,pass,partial,pass,True,False,False,pass|pass|partial|pass
OKQ82024,phase5,3-3,Water and effluents,d.iii,0,GRI 3,pass,standard,Optimizing water use and minimizing pollution to ecosystems are described as positive impact management actions.,"[""OKQ82024__c_0069"", ""OKQ82024__c_0072""]",0.8,llm,no_evidence,standard,No explicit description of positive impacts related to water and effluents.,[],0.0,llm,no_evidence,standard,No explicit description of actions to manage positive impacts related to water and effluents.,[],0.0,llm,no_evidence,standard,No explicit description of actions to manage positive impacts related to 'Water and effluents'.,[],0.0,llm,pass,no_evidence,no_evidence,no_evidence,True,False,False,pass|no_evidence|no_evidence|no_evidence
OKQ82024,phase5,3-3,Water and effluents,e.iii,0,GRI 3,no_evidence,standard,"Actions (e.g., car wash upgrades) are described, but progress toward goals is not quantified.","[""OKQ82024__c_0072""]",0.0,llm,no_evidence,standard,No evaluation of progress toward water/effluent management goals or targets.,"[""OKQ82024__c_0138"", ""OKQ82024__c_0141"", ""OKQ82024__c_0072"", ""OKQ82024__c_0139"", ""OKQ82024__c_0136""]",0.0,llm,partial,standard,References implementation of biological water treatment (chunk 0072) but lacks quantitative progress data.,"[""OKQ82024__c_0072""]",0.0,llm,no_evidence,standard,No progress data toward water/effluent goals or targets is reported.,"[""OKQ82024__c_0138"", ""OKQ82024__c_0141"", ""OKQ82024__c_0139"", ""OKQ82024__c_0136"", ""OKQ82024__c_0072""]",0.0,llm,no_evidence,no_evidence,partial,no_evidence,True,False,False,no_evidence|no_evidence|partial|no_evidence
OKQ82024,phase5,3-3,Water and effluents,e.iv,0,GRI 3,no_evidence,standard,No lessons learned or policy updates related to 'Water and effluents' are mentioned.,[],0.0,llm,no_evidence,standard,No mention of lessons learned from water/effluent management actions.,"[""OKQ82024__c_0138"", ""OKQ82024__c_0141"", ""OKQ82024__c_0072"", ""OKQ82024__c_0139"", ""OKQ82024__c_0136""]",0.0,llm,partial,standard,Mentions testing water treatment methods (chunk 0072) but does not explicitly link lessons learned to policy updates.,"[""OKQ82024__c_0072""]",0.0,llm,partial,standard,References incident management and EHS improvements but lacks explicit lessons incorporated into policies for water/effluents.,"[""OKQ82024__c_0138"", ""OKQ82024__c_0141"", ""OKQ82024__c_0139"", ""OKQ82024__c_0136"", ""OKQ82024__c_0072""]",0.0,llm,no_evidence,no_evidence,partial,partial,True,False,False,no_evidence|no_evidence|partial|partial
OKQ82024,phase6,302-1,Energy,b,0,GRI 302: Energy 2016,pass,standard,"Biogas 100 (36 MWh, 100% renewables) explicitly reported in joules/multiples.","[""OKQ82024__c_0144""]",0.0,cache,no_evidence,standard,Biogas (renewable) mentioned but no total renewable fuel consumption in joules/multiples.,"[""OKQ82024__c_0144""]",0.0,cache,partial,standard,Mentions 36 MWh of Biogas (renewable) but lacks total renewable fuel consumption in joules.,"[""OKQ82024__c_0144""]",0.0,cache,partial,standard,Mentions 36 MWh of Biogas (renewable) but lacks total renewable fuel consumption in joules/multiples.,"[""OKQ82024__c_0144""]",0.0,cache,pass,no_evidence,partial,partial,True,False,False,pass|no_evidence|partial|partial
OKQ82024,phase6,302-1,Energy,g,0,GRI 302: Energy 2016,pass,standard,"Chunk 0143 explicitly states that CEMAsys is based on emission factors recognized in Denmark and Sweden, aligning with the Greenhouse Gas Protocol standard.","[""OKQ82024__c_0143""]",0.0,cache,no_evidence,standard,No chunk explicitly states the source of conversion factors used for energy consumption calculations. Chunk 0143 mentions emission factors are 'recognised in both Denmark and Sweden' but does not name specific sources.,"[""OKQ82024__c_0143""]",0.0,cache,no_evidence,standard,"No explicit mention of conversion factor sources. References to emission factors (e.g., CEMAsys, Greenhouse Gas Protocol) are not conversion factors.","[""OKQ82024__c_0143"", ""OKQ82024__c_0149""]",0.0,cache,pass,standard,"Chunk 0143 explicitly states CEMAsys uses emission factors recognized in Denmark and Sweden, addressing the source of conversion factors.","[""OKQ82024__c_0143""]",0.95,cache,pass,no_evidence,no_evidence,pass,True,False,False,pass|no_evidence|no_evidence|pass
OKQ82024,phase6,304-2,Biodiversity,a.ii,0,GRI 304: Biodiversity 2016,pass,standard,Chunk 0072 explicitly describes pollution from car washes affecting ecosystems.,"[""OKQ82024__c_0072""]",0.0,cache,no_evidence,standard,Pollution described but no link to biodiversity impacts.,"[""OKQ82024__c_0135"", ""OKQ82024__c_0138"", ""OKQ82024__c_0139"", ""OKQ82024__c_0068"", ""OKQ82024__c_0069""]",0.0,cache,pass,standard,Explicit mention of harmful substances in car wash wastewater impacting ecosystems.,"[""OKQ82024__c_0072""]",0.0,cache,pass,standard,Pollution of water/soil explicitly stated as a key environmental impact.,"[""OKQ82024__c_0135""]",0.0,cache,pass,no_evidence,pass,pass,True,False,False,pass|no_evidence|pass|pass
OKQ82024,phase6,304-2,Biodiversity,b.i,0,GRI 304: Biodiversity 2016,pass,standard,Mentions impacts on species (E4.2) and ecosystems in materiality analysis. Chunk 0071 explicitly references ESRS E4.2.,"[""OKQ82024__c_0071""]",0.0,cache,no_evidence,standard,No explicit mention of species affected in any chunk.,"[""OKQ82024__c_0068"", ""OKQ82024__c_0070"", ""OKQ82024__c_0135"", ""OKQ82024__c_0138"", ""OKQ82024__c_0134""]",0.0,cache,no_evidence,standard,No explicit description of species affected by activities. ESRS topics are mentioned but not linked to specific species impacts.,"[""OKQ82024__c_0071""]",0.0,cache,no_evidence,standard,No explicit mention of species affected in evidence chunks.,"[""OKQ82024__c_0068"", ""OKQ82024__c_0070"", ""OKQ82024__c_0135"", ""OKQ82024__c_0137"", ""OKQ82024__c_0138""]",0.0,cache,pass,no_evidence,no_evidence,no_evidence,True,False,False,pass|no_evidence|no_evidence|no_evidence
